"Experiment Accession","Experiment Title","Organism Name","Instrument","Submitter","Study Accession","Study Title","Sample Accession","Sample Title","Total Size, Mb","Total RUNs","Total Spots","Total Bases","Library Name","Library Strategy","Library Source","Library Selection"
"SRX10981828","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056698","","161.34","1","417048","250586055","cel219","AMPLICON","METAGENOMIC","PCR"
"SRX10981827","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056697","","43.65","1","112352","67507229","cel218","AMPLICON","METAGENOMIC","PCR"
"SRX10981826","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056696","","51.23","1","130437","78346348","cel217","AMPLICON","METAGENOMIC","PCR"
"SRX10981825","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056695","","46.43","1","118862","71372399","cel216","AMPLICON","METAGENOMIC","PCR"
"SRX10981824","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056694","","51.39","1","134204","80604677","cel215","AMPLICON","METAGENOMIC","PCR"
"SRX10981823","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056693","","47.85","1","124605","74836741","cel214","AMPLICON","METAGENOMIC","PCR"
"SRX10981822","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056692","","28.19","1","72786","43718810","cel213","AMPLICON","METAGENOMIC","PCR"
"SRX10981821","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056691","","39.65","1","100040","60130057","cel212","AMPLICON","METAGENOMIC","PCR"
"SRX10981820","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056690","","44","1","114068","68522976","cel211","AMPLICON","METAGENOMIC","PCR"
"SRX10981819","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056689","","24.25","1","66355","39851406","cel22","AMPLICON","METAGENOMIC","PCR"
"SRX10981818","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056688","","46.98","1","122184","73403416","cel210","AMPLICON","METAGENOMIC","PCR"
"SRX10981817","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056687","","59.7","1","156858","94267171","cel209","AMPLICON","METAGENOMIC","PCR"
"SRX10981816","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056686","","89.82","1","236641","142192439","cel208","AMPLICON","METAGENOMIC","PCR"
"SRX10981815","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056685","","50.01","1","127258","76452404","cel207","AMPLICON","METAGENOMIC","PCR"
"SRX10981814","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056684","","43.9","1","114553","68817794","cel206","AMPLICON","METAGENOMIC","PCR"
"SRX10981813","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056683","","50.1","1","126718","76126453","cel205","AMPLICON","METAGENOMIC","PCR"
"SRX10981812","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056680","","49.53","1","127117","76368282","cel204","AMPLICON","METAGENOMIC","PCR"
"SRX10981811","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056682","","41.7","1","107249","64401944","cel203","AMPLICON","METAGENOMIC","PCR"
"SRX10981810","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056681","","37.6","1","96426","57907187","cel202","AMPLICON","METAGENOMIC","PCR"
"SRX10981809","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056679","","29.19","1","76635","46047567","cel201","AMPLICON","METAGENOMIC","PCR"
"SRX10981808","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056678","","26.79","1","75195","45167604","cel21","AMPLICON","METAGENOMIC","PCR"
"SRX10981807","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056677","","42.27","1","114604","68851648","cel3","AMPLICON","METAGENOMIC","PCR"
"SRX10981806","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056676","","31.73","1","81526","48987635","cel200","AMPLICON","METAGENOMIC","PCR"
"SRX10981805","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056675","","37.52","1","98117","58951249","cel199","AMPLICON","METAGENOMIC","PCR"
"SRX10981804","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056674","","39.08","1","100819","60588770","cel198","AMPLICON","METAGENOMIC","PCR"
"SRX10981803","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056673","","39.8","1","103236","62011942","cel197","AMPLICON","METAGENOMIC","PCR"
"SRX10981802","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056672","","36.26","1","89986","54088111","cel196","AMPLICON","METAGENOMIC","PCR"
"SRX10981801","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056671","","50.1","1","130188","78217361","cel195","AMPLICON","METAGENOMIC","PCR"
"SRX10981800","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056670","","50.28","1","131887","79240626","cel194","AMPLICON","METAGENOMIC","PCR"
"SRX10981799","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056669","","49","1","128299","77066057","cel193","AMPLICON","METAGENOMIC","PCR"
"SRX10981798","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056668","","180.93","1","459721","276166780","cel192","AMPLICON","METAGENOMIC","PCR"
"SRX10981797","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056667","","28.53","1","72231","43389201","cel191","AMPLICON","METAGENOMIC","PCR"
"SRX10981796","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056666","","33.65","1","90145","54153942","cel20","AMPLICON","METAGENOMIC","PCR"
"SRX10981795","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056665","","33.62","1","85038","51077909","cel190","AMPLICON","METAGENOMIC","PCR"
"SRX10981794","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056664","","23.38","1","59964","36026279","cel189","AMPLICON","METAGENOMIC","PCR"
"SRX10981793","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056663","","33.83","1","85431","51336970","cel188","AMPLICON","METAGENOMIC","PCR"
"SRX10981792","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056661","","28.39","1","72458","43536852","cel187","AMPLICON","METAGENOMIC","PCR"
"SRX10981791","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056662","","32.47","1","82372","49465717","cel186","AMPLICON","METAGENOMIC","PCR"
"SRX10981790","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056660","","31.15","1","79530","47756610","cel185","AMPLICON","METAGENOMIC","PCR"
"SRX10981789","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056659","","32.8","1","82653","49661315","cel184","AMPLICON","METAGENOMIC","PCR"
"SRX10981788","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056658","","29.56","1","75142","45148331","cel183","AMPLICON","METAGENOMIC","PCR"
"SRX10981787","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056657","","35.15","1","90208","54201574","cel182","AMPLICON","METAGENOMIC","PCR"
"SRX10981786","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056656","","29.66","1","75954","45638302","cel181","AMPLICON","METAGENOMIC","PCR"
"SRX10981785","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056655","","34.92","1","94986","57065847","cel19","AMPLICON","METAGENOMIC","PCR"
"SRX10981784","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056654","","62.03","1","158435","95187927","cel180","AMPLICON","METAGENOMIC","PCR"
"SRX10981783","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056653","","60.19","1","155938","93674399","cel179","AMPLICON","METAGENOMIC","PCR"
"SRX10981782","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056652","","49.46","1","127971","76899422","cel178","AMPLICON","METAGENOMIC","PCR"
"SRX10981781","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056650","","29.15","1","77347","46474646","cel177","AMPLICON","METAGENOMIC","PCR"
"SRX10981780","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056651","","40.94","1","105875","63605355","cel176","AMPLICON","METAGENOMIC","PCR"
"SRX10981779","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056649","","53.13","1","137193","82451207","cel175","AMPLICON","METAGENOMIC","PCR"
"SRX10981778","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056648","","77.03","1","196837","118302518","cel174","AMPLICON","METAGENOMIC","PCR"
"SRX10981777","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056647","","47.9","1","125032","75129155","cel173","AMPLICON","METAGENOMIC","PCR"
"SRX10981776","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056646","","57.62","1","148678","89321280","cel172","AMPLICON","METAGENOMIC","PCR"
"SRX10981775","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056645","","50.02","1","130224","78231729","cel171","AMPLICON","METAGENOMIC","PCR"
"SRX10981774","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056644","","31.98","1","87778","52746898","cel18","AMPLICON","METAGENOMIC","PCR"
"SRX10981773","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056643","","46.54","1","121507","72995312","cel170","AMPLICON","METAGENOMIC","PCR"
"SRX10981772","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056642","","123.99","1","326424","196142640","cel169","AMPLICON","METAGENOMIC","PCR"
"SRX10981771","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056641","","50.31","1","129113","77576233","cel168","AMPLICON","METAGENOMIC","PCR"
"SRX10981770","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056640","","45.94","1","118137","70959033","cel167","AMPLICON","METAGENOMIC","PCR"
"SRX10981769","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056639","","80.73","1","207956","124944584","cel166","AMPLICON","METAGENOMIC","PCR"
"SRX10981768","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056638","","26.46","1","68873","41393308","cel165","AMPLICON","METAGENOMIC","PCR"
"SRX10981767","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056637","","44.13","1","111128","66789521","cel164","AMPLICON","METAGENOMIC","PCR"
"SRX10981766","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056636","","62.22","1","160634","96542402","cel163","AMPLICON","METAGENOMIC","PCR"
"SRX10981765","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056635","","58.33","1","150079","90155627","cel162","AMPLICON","METAGENOMIC","PCR"
"SRX10981764","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056634","","55.98","1","146444","87947745","cel161","AMPLICON","METAGENOMIC","PCR"
"SRX10981763","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056633","","48.65","1","135938","81640573","cel17","AMPLICON","METAGENOMIC","PCR"
"SRX10981762","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056632","","32.25","1","83327","50045253","cel160","AMPLICON","METAGENOMIC","PCR"
"SRX10981761","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056631","","46.69","1","119848","72005241","cel159","AMPLICON","METAGENOMIC","PCR"
"SRX10981760","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056630","","59.54","1","153043","91962447","cel158","AMPLICON","METAGENOMIC","PCR"
"SRX10981759","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056629","","60.39","1","155688","93538419","cel157","AMPLICON","METAGENOMIC","PCR"
"SRX10981758","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056628","","46.26","1","128921","77461563","cel156","AMPLICON","METAGENOMIC","PCR"
"SRX10981757","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056627","","37.65","1","105737","63510116","cel155","AMPLICON","METAGENOMIC","PCR"
"SRX10981756","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056626","","40.2","1","110711","66523693","cel154","AMPLICON","METAGENOMIC","PCR"
"SRX10981755","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056625","","29.93","1","83530","50158980","cel153","AMPLICON","METAGENOMIC","PCR"
"SRX10981754","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056624","","35.78","1","101789","61156888","cel152","AMPLICON","METAGENOMIC","PCR"
"SRX10981753","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056623","","43.91","1","121420","72926221","cel151","AMPLICON","METAGENOMIC","PCR"
"SRX10981752","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056622","","17.91","1","49370","29654810","cel16","AMPLICON","METAGENOMIC","PCR"
"SRX10981751","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056621","","45","1","124082","74534695","cel150","AMPLICON","METAGENOMIC","PCR"
"SRX10981750","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056620","","39.51","1","109514","65776544","cel149","AMPLICON","METAGENOMIC","PCR"
"SRX10981749","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056619","","67.5","1","188244","112951214","cel148","AMPLICON","METAGENOMIC","PCR"
"SRX10981748","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056618","","31.14","1","86363","51884385","cel147","AMPLICON","METAGENOMIC","PCR"
"SRX10981747","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056617","","25.25","1","70141","42137660","cel146","AMPLICON","METAGENOMIC","PCR"
"SRX10981746","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056616","","32.11","1","89856","53955099","cel145","AMPLICON","METAGENOMIC","PCR"
"SRX10981745","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056615","","28.63","1","80121","48131340","cel144","AMPLICON","METAGENOMIC","PCR"
"SRX10981744","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056614","","35.43","1","98407","59111211","cel143","AMPLICON","METAGENOMIC","PCR"
"SRX10981743","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056610","","40.72","1","112578","67634796","cel142","AMPLICON","METAGENOMIC","PCR"
"SRX10981742","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056613","","26.48","1","72570","43609664","cel141","AMPLICON","METAGENOMIC","PCR"
"SRX10981741","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056612","","70.99","1","195349","117318792","cel15","AMPLICON","METAGENOMIC","PCR"
"SRX10981740","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056611","","28.08","1","70158","42136521","cel140","AMPLICON","METAGENOMIC","PCR"
"SRX10981739","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056608","","34.82","1","93887","56418891","cel139","AMPLICON","METAGENOMIC","PCR"
"SRX10981738","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056607","","28.95","1","80735","48501704","cel138","AMPLICON","METAGENOMIC","PCR"
"SRX10981737","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056606","","40.49","1","111813","67176739","cel137","AMPLICON","METAGENOMIC","PCR"
"SRX10981736","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056609","","38.36","1","106825","64177120","cel136","AMPLICON","METAGENOMIC","PCR"
"SRX10981735","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056604","","35.38","1","97379","58498949","cel135","AMPLICON","METAGENOMIC","PCR"
"SRX10981734","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056605","","41.62","1","115113","69147915","cel134","AMPLICON","METAGENOMIC","PCR"
"SRX10981733","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056603","","17.54","1","49063","29474866","cel133","AMPLICON","METAGENOMIC","PCR"
"SRX10981732","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056602","","30.33","1","83462","50120603","cel132","AMPLICON","METAGENOMIC","PCR"
"SRX10981731","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056601","","36.03","1","100188","60195603","cel131","AMPLICON","METAGENOMIC","PCR"
"SRX10981730","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056600","","44.75","1","123826","74399005","cel100","AMPLICON","METAGENOMIC","PCR"
"SRX10981729","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056599","","22.1","1","62853","37766712","cel99","AMPLICON","METAGENOMIC","PCR"
"SRX10981728","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056598","","37.05","1","102326","61476583","cel98","AMPLICON","METAGENOMIC","PCR"
"SRX10981727","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056597","","43.01","1","120070","72147790","cel97","AMPLICON","METAGENOMIC","PCR"
"SRX10981726","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056595","","34.46","1","95323","57279898","cel96","AMPLICON","METAGENOMIC","PCR"
"SRX10981725","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056596","","41.95","1","117463","70575782","cel95","AMPLICON","METAGENOMIC","PCR"
"SRX10981724","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056593","","43.13","1","109692","65908131","cel94","AMPLICON","METAGENOMIC","PCR"
"SRX10981723","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056594","","41.24","1","115187","69194749","cel93","AMPLICON","METAGENOMIC","PCR"
"SRX10981722","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056592","","39.41","1","110077","66145129","cel92","AMPLICON","METAGENOMIC","PCR"
"SRX10981721","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056591","","38.67","1","106288","63858245","cel91","AMPLICON","METAGENOMIC","PCR"
"SRX10981720","RNA-Seq of gut microbiota","gut metagenome","Illumina MiSeq","Lund University","SRP321288","Probiotics in celiac disease autoimmunity","SRS9056590","","26.62","1","73881","44391370","cel10","AMPLICON","METAGENOMIC","PCR"
