"Experiment Accession","Experiment Title","Organism Name","Instrument","Submitter","Study Accession","Study Title","Sample Accession","Sample Title","Total Size, Mb","Total RUNs","Total Spots","Total Bases","Library Name","Library Strategy","Library Source","Library Selection"
"SRX8292869","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614108","","9.21","1","31525","15825550","sample_3_1_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292868","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614107","","10.44","1","34276","17206552","sample_24_1","AMPLICON","METAGENOMIC","PCR"
"SRX8292867","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614106","","7.79","1","25842","12972684","sample_23_1_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292866","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614105","","8.78","1","27686","13898372","sample_23_1_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292865","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614104","","7.97","1","25597","12849694","sample_23_1","AMPLICON","METAGENOMIC","PCR"
"SRX8292864","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614102","","7.93","1","26576","13341152","sample_22_1_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292863","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614103","","6.4","1","21412","10748824","sample_22_1_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292862","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614101","","6.02","1","19767","9923034","sample_22_1","AMPLICON","METAGENOMIC","PCR"
"SRX8292861","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614100","","7.23","1","23912","12003824","sample_21_1_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292860","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614099","","6.96","1","23654","11874308","sample_21_1_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292859","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614098","","6.23","1","21329","10707158","sample_21_1","AMPLICON","METAGENOMIC","PCR"
"SRX8292858","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614097","","10.38","1","34826","17482652","sample_3_1","AMPLICON","METAGENOMIC","PCR"
"SRX8292857","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614095","","8.56","1","28057","14084614","sample_44_2_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292856","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614096","","6.6","1","22366","11227732","sample_44_2_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292855","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614094","","7.54","1","24962","12530924","sample_12_1","AMPLICON","METAGENOMIC","PCR"
"SRX8292854","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614093","","5.43","1","17682","8876364","sample_44_2","AMPLICON","METAGENOMIC","PCR"
"SRX8292853","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614092","","8.98","1","28914","14514828","sample_43_2_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292852","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614091","","6.22","1","20625","10353750","sample_43_2_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292851","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614090","","5.94","1","19074","9575148","sample_43_2","AMPLICON","METAGENOMIC","PCR"
"SRX8292850","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614089","","4.49","1","14564","7311128","sample_42_2_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292849","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614088","","5.43","1","18508","9291016","sample_42_2_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292848","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614087","","6.72","1","21980","11033960","sample_42_2","AMPLICON","METAGENOMIC","PCR"
"SRX8292847","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614086","","8.98","1","29035","14575570","sample_41_2_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292846","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614084","","5.18","1","18492","9282984","sample_41_2_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292845","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614085","","7.09","1","22940","11515880","sample_41_2","AMPLICON","METAGENOMIC","PCR"
"SRX8292844","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614083","","9","1","30358","15239716","sample_11_1_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292843","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614082","","7.85","1","26084","13094168","sample_40_2_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292842","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614081","","5.54","1","18761","9418022","sample_40_2_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292841","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614080","","8.01","1","25981","13042462","sample_40_2","AMPLICON","METAGENOMIC","PCR"
"SRX8292840","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614079","","6.97","1","22859","11475218","sample_39_2_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292839","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614078","","5.63","1","19293","9685086","sample_39_2_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292838","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614077","","8.18","1","26521","13313542","sample_39_2","AMPLICON","METAGENOMIC","PCR"
"SRX8292837","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614076","","6.65","1","22094","11091188","sample_38_2_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292836","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614075","","6.46","1","21599","10842698","sample_38_2_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292835","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614074","","7.44","1","24445","12271390","sample_38_2","AMPLICON","METAGENOMIC","PCR"
"SRX8292834","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614073","","8.54","1","28558","14336116","sample_37_2_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292833","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614072","","2.86","1","9739","4888978","sample_11_1_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292832","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614071","","5.16","1","17629","8849758","sample_37_2_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292831","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614070","","6.27","1","20608","10345216","sample_37_2","AMPLICON","METAGENOMIC","PCR"
"SRX8292830","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614069","","6.31","1","20591","10336682","sample_36_2_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292829","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614068","","4.8","1","16923","8495346","sample_36_2_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292828","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614067","","5.91","1","19412","9744824","sample_36_2","AMPLICON","METAGENOMIC","PCR"
"SRX8292827","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614066","","6.98","1","23070","11581140","sample_35_2_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292826","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614065","","4.72","1","16181","8122862","sample_35_2_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292825","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614064","","4.76","1","16129","8096758","sample_54_1","AMPLICON","METAGENOMIC","PCR"
"SRX8292824","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614063","","7.84","1","26385","13245270","sample_53_1_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292823","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614062","","6.11","1","20187","10133874","sample_53_1_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292822","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614061","","6.34","1","21361","10723222","sample_53_1","AMPLICON","METAGENOMIC","PCR"
"SRX8292821","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614060","","8.15","1","27535","13822570","sample_52_1_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292820","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614059","","4.54","1","14956","7507912","sample_52_1_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292819","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614058","","7.46","1","25502","12802004","sample_52_1","AMPLICON","METAGENOMIC","PCR"
"SRX8292818","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614057","","7.29","1","24597","12347694","sample_51_1_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292817","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614056","","6.41","1","21169","10626838","sample_51_1_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292816","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614055","","6.61","1","22277","11183054","sample_51_1","AMPLICON","METAGENOMIC","PCR"
"SRX8292815","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614054","","9.22","1","30439","15280378","sample_6_1","AMPLICON","METAGENOMIC","PCR"
"SRX8292814","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614053","","7.89","1","26578","13342156","sample_50_1_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292813","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614052","","5.89","1","19198","9637396","sample_50_1_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292812","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614051","","6.5","1","21832","10959664","sample_50_1","AMPLICON","METAGENOMIC","PCR"
"SRX8292811","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614050","","7.52","1","24938","12518876","sample_49_1_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292810","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614049","","4.74","1","15232","7646464","sample_49_1_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292809","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614047","","7.02","1","23261","11677022","sample_49_1","AMPLICON","METAGENOMIC","PCR"
"SRX8292808","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614048","","8.48","1","27910","14010820","sample_48_1_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292807","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614046","","6.03","1","19425","9751350","sample_48_1_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292806","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614045","","8.79","1","28253","14183006","sample_48_1","AMPLICON","METAGENOMIC","PCR"
"SRX8292805","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614044","","8.5","1","27360","13734720","sample_47_1_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292804","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614043","","7.65","1","25085","12592670","sample_5_1_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292803","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614042","","7.46","1","25356","12728712","sample_47_1_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292802","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614040","","6.49","1","20836","10459672","sample_47_1","AMPLICON","METAGENOMIC","PCR"
"SRX8292801","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614041","","8.33","1","27192","13650384","sample_46_1_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292800","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614039","","6.11","1","20382","10231764","sample_46_1_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292799","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614038","","7.65","1","24884","12491768","sample_46_1","AMPLICON","METAGENOMIC","PCR"
"SRX8292798","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614037","","8.35","1","26888","13497776","sample_45_1_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292797","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614036","","6.15","1","20634","10358268","sample_45_1_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292796","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614035","","6.08","1","19731","9904962","sample_45_1","AMPLICON","METAGENOMIC","PCR"
"SRX8292795","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614034","","9.94","1","32787","16459074","sample_44_1_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292794","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614033","","6.69","1","22440","11264880","sample_44_1_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292793","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614032","","7.61","1","25357","12729214","sample_20_1_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292792","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614031","","8.88","1","29784","14951568","sample_20_1_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292791","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614030","","6.15","1","19999","10039498","sample_20_1","AMPLICON","METAGENOMIC","PCR"
"SRX8292790","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614029","","7.35","1","24978","12538956","sample_19_1_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292789","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614028","","2.67","1","8921","4478342","sample_19_1_IgA_pos","AMPLICON","METAGENOMIC","PCR"
"SRX8292788","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614027","","4.65","1","15586","7824172","sample_19_1","AMPLICON","METAGENOMIC","PCR"
"SRX8292787","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614026","","4.07","1","13444","6748888","sample_18_1_IgA_neg","AMPLICON","METAGENOMIC","PCR"
"SRX8292786","16S rRNA seq of human gut microbiota","human gut metagenome","Illumina MiSeq","Yale University School of Medicine","SRP260653","Human microbiota microbes Raw sequence reads","SRS6614025","","7.72","1","26745","13425990","sample_18_1_IgA_pos","AMPLICON","METAGENOMIC","PCR"
